date,cash,,1000000
2012/5/16,37028123.47,37.02812347,
2012/5/17,37028123.47,37.02812347,
2012/5/18,37028123.47,37.02812347,
2012/5/21,37028123.47,37.02812347,
2012/5/22,37028123.47,37.02812347,
2012/5/23,37028123.47,37.02812347,
2012/5/24,37028123.47,37.02812347,
2012/5/28,37028123.47,37.02812347,
2012/5/29,37028123.47,37.02812347,
2012/5/30,37028123.47,37.02812347,
2012/5/31,37028123.47,37.02812347,
2012/6/1,36583542.58,36.58354258,
2012/6/4,35567344.96,35.56734496,
2012/6/5,35567344.96,35.56734496,
2012/6/6,35567344.96,35.56734496,
2012/6/7,35567344.96,35.56734496,
2012/6/8,35567344.96,35.56734496,
2012/6/11,35567344.96,35.56734496,
2012/6/12,35567344.96,35.56734496,
2012/6/13,35567344.96,35.56734496,
2012/6/14,35567344.96,35.56734496,
2012/6/15,35567344.96,35.56734496,
2012/6/18,35567344.96,35.56734496,
2012/6/19,35567344.96,35.56734496,
2012/6/20,35567344.96,35.56734496,
2012/6/21,35567344.96,35.56734496,
2012/6/25,35567344.96,35.56734496,
2012/6/26,35567344.96,35.56734496,
2012/6/27,35567344.96,35.56734496,
2012/6/28,35567344.96,35.56734496,
2012/6/29,35567344.96,35.56734496,
2012/7/2,35567344.96,35.56734496,
2012/7/3,35567344.96,35.56734496,
2012/7/4,35567344.96,35.56734496,
2012/7/5,35567344.96,35.56734496,
2012/7/6,35567344.96,35.56734496,
2012/7/9,35567344.96,35.56734496,
2012/7/10,35567344.96,35.56734496,
2012/7/11,35567344.96,35.56734496,
2012/7/12,35567344.96,35.56734496,
2012/7/13,35567344.96,35.56734496,
2012/7/16,35567344.96,35.56734496,
2012/7/17,35567344.96,35.56734496,
2012/7/18,35567344.96,35.56734496,
2012/7/19,36237756.4,36.2377564,
2012/7/20,35214484.41,35.21448441,
2012/7/23,34508792.12,34.50879212,
2012/7/24,35320331.09,35.32033109,
2012/7/25,34579353.64,34.57935364,
2012/7/26,35038062.22,35.03806222,
2012/7/27,35038062.22,35.03806222,
2012/7/30,35038062.22,35.03806222,
2012/7/31,35038062.22,35.03806222,
2012/8/1,35038062.22,35.03806222,
2012/8/2,35571628.11,35.57162811,
2012/8/3,36852189.78,36.85218978,
2012/8/6,37954902.38,37.95490238,
2012/8/7,37919339.68,37.91933968,
2012/8/8,37421350.75,37.42135075,
2012/8/9,37848209.82,37.84820982,
2012/8/10,36816631.51,36.81663151,
2012/8/13,35251506.01,35.25150601,
2012/8/14,36211916.72,36.21191672,
2012/8/15,36034049.89,36.03404989,
2012/8/16,35215905.55,35.21590555,
2012/8/17,35109204.11,35.10920411,
2012/8/20,35144766.82,35.14476682,
2012/8/21,35713894.48,35.71389448,
2012/8/22,34860202.98,34.86020298,
2012/8/23,35038056.49,35.03805649,
2012/8/24,34860201.44,34.86020144,
2012/8/27,34860201.44,34.86020144,
2012/8/28,34860201.44,34.86020144,
2012/8/29,34860201.44,34.86020144,
2012/8/30,34860201.44,34.86020144,
2012/8/31,34860201.44,34.86020144,
2012/9/3,34860201.44,34.86020144,
2012/9/4,34860201.44,34.86020144,
2012/9/5,34860201.44,34.86020144,
2012/9/6,34860201.44,34.86020144,
2012/9/7,35907338.06,35.90733806,
2012/9/10,37967841.72,37.96784172,
2012/9/11,36785586.7,36.7855867,
2012/9/12,37832700.59,37.83270059,
2012/9/13,35366851.57,35.36685157,
2012/9/14,36245098.1,36.2450981,
2012/9/17,34623744.06,34.62374406,
2012/9/18,35265550.55,35.26555055,
2012/9/19,36008683.36,36.00868336,
2012/9/20,35501998.84,35.50199884,
2012/9/21,35501998.84,35.50199884,
2012/9/24,35501998.84,35.50199884,
2012/9/25,35501998.84,35.50199884,
2012/9/26,35501998.84,35.50199884,
2012/9/27,35501998.84,35.50199884,
2012/9/28,36269418.12,36.26941812,
2012/10/8,35168323.45,35.16832345,
2012/10/9,36536321,36.536321,
2012/10/10,36703145.19,36.70314519,
2012/10/11,35802274.55,35.80227455,
2012/10/12,34968128.59,34.96812859,
2012/10/15,34767937.89,34.76793789,
2012/10/16,35034882.43,35.03488243,
2012/10/17,35134977.78,35.13497778,
2012/10/18,36269434.79,36.26943479,
2012/10/19,35969132.07,35.96913207,
2012/10/22,35502001,35.502001,
2012/10/23,34834679.23,34.83467923,
2012/10/24,34834679.23,34.83467923,
2012/10/25,34567747.19,34.56774719,
2012/10/26,34501005.16,34.50100516,
2012/10/29,34501005.16,34.50100516,
2012/10/30,34501005.16,34.50100516,
2012/10/31,34501005.16,34.50100516,
2012/11/1,34501005.16,34.50100516,
2012/11/2,34501005.16,34.50100516,
2012/11/5,34826484.28,34.82648428,
2012/11/6,34175510.66,34.17551066,
2012/11/7,33915124.87,33.91512487,
2012/11/8,33589652.88,33.58965288,
2012/11/9,33589652.88,33.58965288,
2012/11/12,33589652.88,33.58965288,
2012/11/13,33589652.88,33.58965288,
2012/11/14,33589652.88,33.58965288,
2012/11/15,33589652.88,33.58965288,
2012/11/16,33589652.88,33.58965288,
2012/11/19,33589652.88,33.58965288,
2012/11/20,33589652.88,33.58965288,
2012/11/21,33589652.88,33.58965288,
2012/11/22,33589652.88,33.58965288,
2012/11/23,33589652.88,33.58965288,
2012/11/26,33589652.88,33.58965288,
2012/11/27,33589652.88,33.58965288,
2012/11/28,33589652.88,33.58965288,
2012/11/29,33589652.88,33.58965288,
2012/11/30,33589652.88,33.58965288,
2012/12/3,33589652.88,33.58965288,
2012/12/4,33589652.88,33.58965288,
2012/12/5,36394285.64,36.39428564,
2012/12/6,36031324.83,36.03132483,
2012/12/7,36922197.94,36.92219794,
2012/12/10,36625233.37,36.62523337,
2012/12/11,36064320.89,36.06432089,
2012/12/12,36460269.53,36.46026953,
2012/12/13,36163300.84,36.16330084,
2012/12/14,37945063.54,37.94506354,
2012/12/17,38736981.41,38.73698141,
2012/12/18,39429902.86,39.42990286,
2012/12/19,39000949.92,39.00094992,
2012/12/20,39099933.99,39.09993399,
2012/12/21,38506000.73,38.50600073,
2012/12/24,38769961,38.769961,
2012/12/25,39891810.67,39.89181067,
2012/12/26,39495845.55,39.49584555,
2012/12/27,38604972.44,38.60497244,
2012/12/28,38769969.24,38.76996924,
2012/12/31,39429878.14,39.42987814,
2013/1/4,38934953.67,38.93495367,
2013/1/7,39462874.2,39.4628742,
2013/1/8,39495862.03,39.49586203,
2013/1/9,38736948.45,38.73694845,
2013/1/10,38868924.47,38.86892447,
2013/1/11,36922177.34,36.92217734,
2013/1/14,37846042.39,37.84604239,
2013/1/15,38835907.8,38.8359078,
2013/1/16,37879026.09,37.87902609,
2013/1/17,37417093.57,37.41709357,
2013/1/18,37714048.25,37.71404825,
2013/1/21,37714048.25,37.71404825,
2013/1/22,37714048.25,37.71404825,
2013/1/23,37714048.25,37.71404825,
2013/1/24,37714048.25,37.71404825,
2013/1/25,37714048.25,37.71404825,
2013/1/28,37714048.25,37.71404825,
2013/1/29,37714048.25,37.71404825,
2013/1/30,37714048.25,37.71404825,
2013/1/31,37105766.01,37.10576601,
2013/2/1,38066202.43,38.06620243,
2013/2/4,38610463.33,38.61046333,
2013/2/5,39090693.53,39.09069353,
2013/2/6,38706517.36,38.70651736,
2013/2/7,38994643.49,38.99464349,
2013/2/8,39698961.14,39.69896114,
2013/2/18,39891061.21,39.89106121,
2013/2/19,39731005.88,39.73100588,
2013/2/20,39731005.88,39.73100588,
2013/2/21,39731005.88,39.73100588,
2013/2/22,39731005.88,39.73100588,
2013/2/25,39731005.88,39.73100588,
2013/2/26,39731005.88,39.73100588,
2013/2/27,39731005.88,39.73100588,
2013/2/28,39731005.88,39.73100588,
2013/3/1,39731005.88,39.73100588,
2013/3/4,39731005.88,39.73100588,
2013/3/5,39731005.88,39.73100588,
2013/3/6,39731005.88,39.73100588,
2013/3/7,39731005.88,39.73100588,
2013/3/8,39731005.88,39.73100588,
2013/3/11,39731005.88,39.73100588,
2013/3/12,39731005.88,39.73100588,
2013/3/13,39731005.88,39.73100588,
2013/3/14,39731005.88,39.73100588,
2013/3/15,39731005.88,39.73100588,
2013/3/18,39731005.88,39.73100588,
2013/3/19,39731005.88,39.73100588,
2013/3/20,39731005.88,39.73100588,
2013/3/21,39731005.88,39.73100588,
2013/3/22,39950309.75,39.95030975,
2013/3/25,39328932.83,39.32893283,
2013/3/26,38853768.15,38.85376815,
2013/3/27,39036535.73,39.03653573,
2013/3/28,38671027.37,38.67102737,
2013/3/29,38671027.37,38.67102737,
2013/4/1,38671027.37,38.67102737,
2013/4/2,38671027.37,38.67102737,
2013/4/3,38671027.37,38.67102737,
2013/4/8,38671027.37,38.67102737,
2013/4/9,38671027.37,38.67102737,
2013/4/10,38671027.37,38.67102737,
2013/4/11,38671027.37,38.67102737,
2013/4/12,38671027.37,38.67102737,
2013/4/15,38671027.37,38.67102737,
2013/4/16,38671027.37,38.67102737,
2013/4/17,38671027.37,38.67102737,
2013/4/18,38671027.37,38.67102737,
2013/4/19,39374989.43,39.37498943,
2013/4/22,39374989.43,39.37498943,
2013/4/23,37826265.73,37.82626573,
2013/4/24,38013991.32,38.01399132,
2013/4/25,36840736.82,36.84073682,
2013/4/26,36606099,36.606099,
2013/5/2,36371434.64,36.37143464,
2013/5/3,36649431.86,36.64943186,
2013/5/6,36834768.66,36.83476866,
2013/5/7,37112759.41,37.11275941,
2013/5/8,36788431.68,36.78843168,
2013/5/9,35954443.86,35.95444386,
2013/5/10,36139789.56,36.13978956,
2013/5/13,35861798.81,35.86179881,
2013/5/14,35444799.34,35.44479934,
2013/5/15,35583812.52,35.58381252,
2013/5/16,35954490.58,35.95449058,
2013/5/17,37112795.01,37.11279501,
2013/5/20,36927455.98,36.92745598,
2013/5/21,36881114.55,36.88111455,
2013/5/22,37761426.01,37.76142601,
2013/5/23,36742096.92,36.74209692,
2013/5/24,36649431.86,36.64943186,
2013/5/27,36232436.83,36.23243683,
2013/5/28,36742081.35,36.74208135,
2013/5/29,36788413.88,36.78841388,
2013/5/30,36232427.93,36.23242793,
2013/5/31,36139747.29,36.13974729,
2013/6/3,36556726.74,36.55672674,
2013/6/4,36556737.39,36.55673739,
2013/6/5,36556737.39,36.55673739,
2013/6/6,36556737.39,36.55673739,
2013/6/7,36556737.39,36.55673739,
2013/6/13,36556737.39,36.55673739,
2013/6/14,36556737.39,36.55673739,
2013/6/17,36556737.39,36.55673739,
2013/6/18,36556737.39,36.55673739,
2013/6/19,36556737.39,36.55673739,
2013/6/20,36556737.39,36.55673739,
2013/6/21,36556737.39,36.55673739,
2013/6/24,36556737.39,36.55673739,
2013/6/25,36556737.39,36.55673739,
2013/6/26,36556737.39,36.55673739,
2013/6/27,36556737.39,36.55673739,
2013/6/28,36556737.39,36.55673739,
2013/7/1,36556737.39,36.55673739,
2013/7/2,36556737.39,36.55673739,
2013/7/3,36556737.39,36.55673739,
2013/7/4,36556737.39,36.55673739,
2013/7/5,36556737.39,36.55673739,
2013/7/8,36556737.39,36.55673739,
2013/7/9,37337296.18,37.33729618,
2013/7/10,38573174.43,38.57317443,
2013/7/11,40589639.75,40.58963975,
2013/7/12,39678982.42,39.67898242,
2013/7/15,39744015.99,39.74401599,
2013/7/16,40199357.14,40.19935714,
2013/7/17,39613939.49,39.61393949,
2013/7/18,38052815.33,38.05281533,
2013/7/19,36491688.04,36.49168804,
2013/7/22,37012047.14,37.01204714,
2013/7/23,37857649.04,37.85764904,
2013/7/24,37597455.43,37.59745543,
2013/7/25,37727544.42,37.72754442,
2013/7/26,37077090.08,37.07709008,
2013/7/29,35711116.59,35.71111659,
2013/7/30,35776147.03,35.77614703,
2013/7/31,36036340.64,36.03634064,
2013/8/1,36751866.03,36.75186603,
2013/8/2,36816918.34,36.81691834,
2013/8/5,37077096.33,37.07709633,
2013/8/6,37727572.54,37.72757254,
2013/8/7,37467366.43,37.46736643,
2013/8/8,37077077.58,37.07707758,
2013/8/9,37987713.04,37.98771304,
2013/8/12,39548834.08,39.54883408,
2013/8/13,42215735,42.215735,
2013/8/14,40979841.13,40.97984113,
2013/8/15,40069199.43,40.06919943,
2013/8/16,38703219.69,38.70321969,
2013/8/19,39548834.08,39.54883408,
2013/8/20,39548834.08,39.54883408,
2013/8/21,39288643.59,39.28864359,
2013/8/22,38768278.24,38.76827824,
2013/8/23,38508103.38,38.50810338,
2013/8/26,39744003.49,39.74400349,
2013/8/27,39678944.94,39.67894494,
2013/8/28,39743975.38,39.74397538,
2013/8/29,39418757.58,39.41875758,
2013/8/30,40719675.64,40.71967564,
2013/9/2,40654651.44,40.65465144,
2013/9/3,40719694.38,40.71969438,
2013/9/4,41044918.43,41.04491843,
2013/9/5,40459503.9,40.4595039,
2013/9/6,40719694.38,40.71969438,
2013/9/9,41370145.6,41.3701456,
2013/9/10,41630317.34,41.63031734,
2013/9/11,42671060.54,42.67106054,
2013/9/12,42866189.34,42.86618934,
2013/9/13,41435163.55,41.43516355,
2013/9/16,40979841.13,40.97984113,
2013/9/17,40979841.13,40.97984113,
2013/9/18,42345805.25,42.34580525,
2013/10/21,41305040.19,41.30504019,
2013/10/22,40134226.74,40.13422674,
2013/10/23,41044852.83,41.04485283,
2013/10/24,39808968.33,39.80896833,
2013/10/25,38508031.53,38.50803153,
2013/10/28,37337211.84,37.33721184,
2013/10/29,36166370.28,36.16637028,
2013/10/30,36686723.13,36.68672313,
2013/10/31,40329333.68,40.32933368,
2013/11/1,38377942.54,38.37794254,
2013/11/4,38573090.09,38.57309009,
2013/11/5,38898332.88,38.89833288,
2013/11/6,38573108.83,38.57310883,
2013/11/7,37532384.38,37.53238438,
2013/11/8,37402301.63,37.40230163,
2013/11/11,37857630.29,37.85763029,
2013/11/12,38247897.28,38.24789728,
2013/11/13,36881930.03,36.88193003,
2013/11/14,37142129.89,37.14212989,
2013/11/15,37857624.05,37.85762405,
2013/11/18,38573121.32,38.57312132,
2013/11/19,38703232.19,38.70323219,
2013/11/20,38898367.24,38.89836724,
2013/11/21,39483784.9,39.4837849,
2013/11/22,38898360.99,38.89836099,
2013/11/25,38573136.94,38.57313694,
2013/11/26,38703244.68,38.70324468,
2013/11/27,38963444.54,38.96344454,
2013/11/28,40004181.48,40.00418148,
2013/11/29,40134270.48,40.13427048,
2013/12/2,40069215.05,40.06921505,
2013/12/3,44102089.45,44.10208945,
2013/12/4,46834045.8,46.8340458,
2013/12/5,46313680.46,46.31368046,
2013/12/6,45533115.25,45.53311525,
2013/12/9,45272940.39,45.27294039,
2013/12/10,47809736.69,47.80973669,
2013/12/11,48134982.61,48.13498261,
2013/12/12,47484538,47.484538,
2013/12/13,47484538,47.484538,
2013/12/16,47484538,47.484538,
2013/12/17,47484538,47.484538,
2013/12/18,47484538,47.484538,
2013/12/19,47484538,47.484538,
2013/12/20,47484538,47.484538,
2013/12/23,47484538,47.484538,
2013/12/24,47484538,47.484538,
2013/12/25,47484538,47.484538,
2013/12/26,47484538,47.484538,
2013/12/27,47484538,47.484538,
2013/12/30,47484538,47.484538,
2013/12/31,47484538,47.484538,
2014/1/2,47484538,47.484538,
2014/1/3,47484538,47.484538,
2014/1/6,47484538,47.484538,
2014/1/7,47484538,47.484538,
2014/1/8,47484538,47.484538,
2014/1/9,47484538,47.484538,
2014/1/10,47484538,47.484538,
2014/1/13,47484538,47.484538,
2014/1/14,47484538,47.484538,
2014/1/15,47484538,47.484538,
2014/1/16,47484538,47.484538,
2014/1/17,47484538,47.484538,
2014/1/20,47484538,47.484538,
2014/1/21,47484538,47.484538,
2014/1/22,48463591.13,48.46359113,
2014/1/23,47810882.73,47.81088273,
2014/1/24,48300420.89,48.30042089,
2014/1/27,47647696.82,47.64769682,
2014/1/28,47729264.31,47.72926431,
2014/1/29,47158139.07,47.15813907,
2014/1/30,46505430.67,46.50543067,
2014/2/7,47321313.23,47.32131323,
2014/2/10,48381964.87,48.38196487,
2014/2/11,48953054.84,48.95305484,
2014/2/12,49279430.59,49.27943059,
2014/2/13,48789892.43,48.78989243,
2014/2/14,49605751.48,49.60575148,
2014/2/17,49768898.21,49.76889821,
2014/2/18,49116185.9,49.1161859,
2014/2/19,50829542.01,50.82954201,
2014/2/20,49360986.32,49.36098632,
2014/2/21,48381917.85,48.38191785,
2014/2/24,46994921.81,46.99492181,
2014/2/25,46913311.68,46.91331168,
2014/2/26,46913311.68,46.91331168,
2014/2/27,46913311.68,46.91331168,
2014/2/28,46913311.68,46.91331168,
2014/3/3,46913311.68,46.91331168,
2014/3/4,46913311.68,46.91331168,
2014/3/5,46913311.68,46.91331168,
2014/3/6,46913311.68,46.91331168,
2014/3/7,46913311.68,46.91331168,
2014/3/10,46913311.68,46.91331168,
2014/3/11,46913311.68,46.91331168,
2014/3/12,46913311.68,46.91331168,
2014/3/13,46913311.68,46.91331168,
2014/3/14,46913311.68,46.91331168,
2014/3/17,46913311.68,46.91331168,
2014/3/18,46913311.68,46.91331168,
2014/3/19,46913311.68,46.91331168,
2014/3/20,46913311.68,46.91331168,
2014/3/21,48369235.1,48.3692351,
2014/3/24,49178060.5,49.1780605,
2014/3/25,48530983.86,48.53098386,
2014/3/26,48450084.23,48.45008423,
2014/3/27,46832390.69,46.83239069,
2014/3/28,46994147.23,46.99414723,
2014/3/31,47722131.27,47.72213127,
2014/4/1,49501585.23,49.50158523,
2014/4/2,50148669.63,50.14866963,
2014/4/3,49178044.96,49.17804496,
2014/4/4,48773608.95,48.77360895,
2014/4/8,49501550.27,49.50155027,
2014/4/9,49663314.57,49.66331457,
2014/4/10,50633931.47,50.63393147,
2014/4/11,49744198.67,49.74419867,
2014/4/14,52413416.51,52.41341651,
2014/4/15,50472182.71,50.47218271,
2014/4/16,50957471.73,50.95747173,
2014/4/17,50148626.91,50.14862691,
2014/4/18,49744183.13,49.74418313,
2014/4/21,49339772.3,49.3397723,
2014/4/22,49339772.3,49.3397723,
2014/4/23,49339772.3,49.3397723,
2014/4/24,49339772.3,49.3397723,
2014/4/25,49339772.3,49.3397723,
2014/4/28,49339772.3,49.3397723,
2014/4/29,49339772.3,49.3397723,
2014/4/30,49339772.3,49.3397723,
2014/5/5,49339772.3,49.3397723,
2014/5/6,49339772.3,49.3397723,
2014/5/7,49339772.3,49.3397723,
2014/5/8,49339772.3,49.3397723,
2014/5/9,49339772.3,49.3397723,
2014/5/12,49339772.3,49.3397723,
2014/5/13,49339772.3,49.3397723,
2014/5/14,49168450.54,49.16845054,
2014/5/15,47712239.02,47.71223902,
2014/5/16,48054856.77,48.05485677,
2014/5/19,48397491.9,48.3974919,
2014/5/20,48397491.9,48.3974919,
2014/5/21,48397491.9,48.3974919,
2014/5/22,48397491.9,48.3974919,
2014/5/23,48655378.08,48.65537808,
2014/5/26,48827327.67,48.82732767,
2014/5/27,48827327.67,48.82732767,
2014/5/28,49085231.48,49.08523148,
2014/5/29,48483502.54,48.48350254,
2014/5/30,48225619.3,48.2256193,
2014/6/3,48225619.3,48.2256193,
2014/6/4,47194082.21,47.19408221,
2014/6/5,47537936.13,47.53793613,
2014/6/6,47451986.02,47.45198602,
2014/6/9,47194082.21,47.19408221,
2014/6/10,47451948.99,47.45194899,
2014/6/11,47709852.81,47.70985281,
2014/6/12,47709852.81,47.70985281,
2014/6/13,47967727.82,47.96772782,
2014/6/16,48139636.27,48.13963627,
2014/6/17,47365990.66,47.36599066,
2014/6/18,47022116.16,47.02211616,
2014/6/19,45646737.49,45.64673749,
2014/6/20,45646739.96,45.64673996,
2014/6/23,45646739.96,45.64673996,
2014/6/24,45646739.96,45.64673996,
2014/6/25,45646739.96,45.64673996,
2014/6/26,45646739.96,45.64673996,
2014/6/27,45646739.96,45.64673996,
2014/6/30,45646739.96,45.64673996,
2014/7/1,45815489.23,45.81548923,
2014/7/2,45899883.53,45.89988353,
2014/7/3,46068615.61,46.06861561,
2014/7/4,45815460.96,45.81546096,
2014/7/7,46490466.01,46.49046601,
2014/7/8,46152941.28,46.15294128,
2014/7/9,46406043.44,46.40604344,
2014/7/10,46237302.47,46.23730247,
2014/7/11,46237302.47,46.23730247,
2014/7/14,46567566.36,46.56756636,
2014/7/15,46815263.06,46.81526306,
2014/7/16,46815263.06,46.81526306,
2014/7/17,46732681.69,46.73268169,
2014/7/18,46650104.27,46.65010427,
2014/7/21,46237256.69,46.23725669,
2014/7/22,46567526.85,46.56752685,
2014/7/23,47062904.44,47.06290444,
2014/7/24,47723432.92,47.72343292,
2014/7/25,48053671.48,48.05367148,
2014/7/28,48549056.98,48.54905698,
2014/7/29,48631634.4,48.6316344,
2014/7/30,48466487.46,48.46648746,
2014/7/31,49374692.88,49.37469288,
2014/8/1,48714164.4,48.7141644,
2014/8/4,49704955.15,49.70495515,
2014/8/5,54658912.82,54.65891282,
2014/8/6,55402002.91,55.40200291,
2014/8/7,53090143.35,53.09014335,
2014/8/8,53337859.81,53.33785981,
2014/8/11,53585560.46,53.58556046,
2014/8/12,53998380.39,53.99838039,
2014/8/13,54493757.98,54.49375798,
2014/8/14,53998352.73,53.99835273,
2014/8/15,53750659.32,53.75065932,
2014/8/18,54325970.71,54.32597071,
2014/8/19,54901275.19,54.90127519,
2014/8/20,54901265.81,54.90126581,
2014/8/21,54901265.81,54.90126581,
2014/8/22,54901265.81,54.90126581,
2014/8/25,54901265.81,54.90126581,
2014/8/26,54901265.81,54.90126581,
2014/8/27,54901265.81,54.90126581,
2014/8/28,54901265.81,54.90126581,
2014/8/29,54901265.81,54.90126581,
2014/9/1,54901265.81,54.90126581,
2014/9/2,54901265.81,54.90126581,
2014/9/3,54901265.81,54.90126581,
2014/9/4,54297131.16,54.29713116,
2014/9/5,54297131.16,54.29713116,
2014/9/9,54372658.71,54.37265871,
2014/9/10,55127829.35,55.12782935,
2014/9/11,54146126.67,54.14612667,
2014/9/12,54221654.21,54.22165421,
2014/9/15,55807515.81,55.80751581,
2014/9/16,55656504.09,55.65650409,
2014/9/17,55732014.94,55.73201494,
2014/9/18,55732014.94,55.73201494,
2014/9/19,55732014.94,55.73201494,
2014/9/22,55732014.94,55.73201494,
2014/9/23,55732014.94,55.73201494,
2014/9/24,55732014.94,55.73201494,
2014/9/25,55732014.94,55.73201494,
2014/9/26,55732014.94,55.73201494,
2014/9/29,55732014.94,55.73201494,
2014/9/30,56698035.08,56.69803508,
2014/10/8,58407138.74,58.40713874,
2014/10/9,59075894.93,59.07589493,
2014/10/10,60710696.7,60.7106967,
2014/10/13,60487766.11,60.48776611,
2014/10/14,60339152.58,60.33915258,
2014/10/15,60339152.58,60.33915258,
2014/10/16,60339152.58,60.33915258,
2014/10/17,60339152.58,60.33915258,
2014/10/20,60339152.58,60.33915258,
2014/10/21,60339152.58,60.33915258,
2014/10/22,60339152.58,60.33915258,
2014/10/23,60339152.58,60.33915258,
2014/10/24,60339152.58,60.33915258,
2014/10/27,60339152.58,60.33915258,
2014/10/28,60339152.58,60.33915258,
2014/10/29,60339152.58,60.33915258,
2014/10/30,60339152.58,60.33915258,
2014/10/31,60879098.91,60.87909891,
2014/11/3,61958963.09,61.95896309,
2014/11/4,61486526.55,61.48652655,
2014/11/5,61621491.81,61.62149181,
2014/11/6,61621491.81,61.62149181,
2014/11/7,61014038.33,61.01403833,
2014/11/10,61418979.32,61.41897932,
2014/11/11,59394209.78,59.39420978,
2014/11/12,60136622.05,60.13662205,
2014/11/13,59124240.51,59.12424051,
2014/11/14,59259218.68,59.25921868,
2014/11/17,58719254.3,58.7192543,
2014/11/18,62498843.5,62.4988435,
2014/11/19,61553938.12,61.55393812,
2014/11/20,61216474.53,61.21647453,
2014/11/21,61216474.53,61.21647453,
2014/11/24,60557530.54,60.55753054,
2014/11/25,60425761.42,60.42576142,
2014/11/26,61150617.69,61.15061769,
2014/11/27,60887060.54,60.88706054,
2014/11/28,59766878,59.766878,
2014/12/1,59832794.1,59.8327941,
2014/12/2,59832794.1,59.8327941,
2014/12/3,60228170.82,60.22817082,
2014/12/4,60359946.24,60.35994624,
2014/12/5,57658269.43,57.65826943,
2014/12/8,57328815.11,57.32881511,
2014/12/9,57460609.45,57.46060945,
2014/12/10,58317228.53,58.31722853,
2014/12/11,57262917.94,57.26291794,
2014/12/12,58778477.2,58.7784772,
2014/12/15,58976149.79,58.97614979,
2014/12/16,60096326.02,60.09632602,
2014/12/17,66092710.02,66.09271002,
2014/12/18,68596676.39,68.59667639,
2014/12/19,64577087.7,64.5770877,
2014/12/22,65170162.24,65.17016224,
2014/12/23,68333094.02,68.33309402,
2014/12/24,69189684.94,69.18968494,
2014/12/25,69189684.94,69.18968494,
2014/12/26,69189684.94,69.18968494,
2014/12/29,69189684.94,69.18968494,
2014/12/30,69189684.94,69.18968494,
2014/12/31,69189684.94,69.18968494,
2015/1/5,69189684.94,69.18968494,
2015/1/6,66673700.85,66.67370085,
2015/1/7,66044707.84,66.04470784,
2015/1/8,64535145.07,64.53514507,
2015/1/9,67994570.53,67.99457053,
2015/1/12,64912494.71,64.91249471,
2015/1/13,64912494.71,64.91249471,
2015/1/14,64912494.71,64.91249471,
2015/1/15,64912494.71,64.91249471,
2015/1/16,64912494.71,64.91249471,
2015/1/19,64912494.71,64.91249471,
2015/1/20,64912494.71,64.91249471,
2015/1/21,64912494.71,64.91249471,
2015/1/22,64912494.71,64.91249471,
2015/1/23,64912494.71,64.91249471,
2015/1/26,64912494.71,64.91249471,
2015/1/27,64912494.71,64.91249471,
2015/1/28,64912494.71,64.91249471,
2015/1/29,64912494.71,64.91249471,
2015/1/30,64912494.71,64.91249471,
2015/2/2,64912494.71,64.91249471,
2015/2/3,64912494.71,64.91249471,
2015/2/4,64912494.71,64.91249471,
2015/2/5,64912494.71,64.91249471,
2015/2/6,64912494.71,64.91249471,
2015/2/9,64912494.71,64.91249471,
2015/2/10,64912494.71,64.91249471,
2015/2/11,64912494.71,64.91249471,
2015/2/12,64912494.71,64.91249471,
2015/2/13,64912494.71,64.91249471,
2015/2/16,64912494.71,64.91249471,
2015/2/17,64912494.71,64.91249471,
2015/2/25,64912494.71,64.91249471,
2015/2/26,65861491.4,65.8614914,
2015/2/27,65924785.04,65.92478504,
2015/3/2,68202387.12,68.20238712,
2015/3/3,66494215.83,66.49421583,
2015/3/4,68139123.76,68.13912376,
2015/3/5,69973882.32,69.97388232,
2015/3/6,69151416.25,69.15141625,
2015/3/9,69847349.54,69.84734954,
2015/3/10,68328956.23,68.32895623,
2015/3/11,68898332.53,68.89833253,
2015/3/12,68898332.53,68.89833253,
2015/3/13,68265650.48,68.26565048,
2015/3/16,69720780.44,69.72078044,
2015/3/17,71112665.2,71.1126652,
2015/3/18,78198518.83,78.19851883,
2015/3/19,77376040.65,77.37604065,
2015/3/20,77818932.61,77.81893261,
2015/3/23,78514865.91,78.51486591,
2015/3/24,77122969.04,77.12296904,
2015/3/25,77249526.04,77.24952604,
2015/3/26,80665923.11,80.66592311,
2015/3/27,79463852.65,79.46385265,
2015/3/30,81425150.04,81.42515004,
2015/3/31,80159822.28,80.15982228,
2015/4/1,81361880.62,81.36188062,
2015/4/2,85410977.9,85.4109779,
2015/4/3,85410977.9,85.4109779,
2015/4/7,86423252.22,86.42325222,
2015/4/8,90092745.12,90.09274512,
2015/4/9,88004957.34,88.00495734,
2015/4/10,88004957.34,88.00495734,
2015/4/13,89776385.93,89.77638593,
2015/4/14,90851899.39,90.85189939,
2015/4/15,90851899.39,90.85189939,
2015/4/16,88321159.1,88.3211591,
2015/4/17,90795623.58,90.79562358,
2015/4/20,86163913.62,86.16391362,
2015/4/21,88003927.98,88.00392798,
2015/4/22,91620493.52,91.62049352,
2015/4/23,90668751.72,90.66875172,
2015/4/24,87686690.81,87.68669081,
2015/4/27,87813562.67,87.81356267,
2015/4/28,84070113.16,84.07011316,
2015/4/29,88003879.54,88.00387954,
2015/4/30,86481078.13,86.48107813,
2015/5/4,86925202.93,86.92520293,
